Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,ID
147.0,2027.94,594.0,3.953,3.477,4414.743999999482,5372.34,8934.28,961,2
148.0,2026.5,596.0,3.953,3.477,4407.575000000186,5372.38,8916.34,960,2
149.0,2024.91,596.0,3.953,3.477,4407.575000000186,5372.38,8886.0,959,2
150.0,2022.97,594.0,3.953,3.478,4400.280999999493,5372.28,8890.44,958,2
151.0,2020.69,594.3999999999069,3.953,3.478,4395.424999999814,5338.62,8906.66,957,2
152.0,2019.53,594.3999999999069,3.953,3.479,4385.913000000641,5336.31,8907.84,956,2
153.0,2017.44,590.3999999999069,3.952,3.479,4385.881000000518,5336.28,8902.09,955,2
154.0,2015.38,592.0,3.952,3.48,4378.712999999989,5336.31,8900.31,954,2
155.0,2013.44,588.7999999998137,3.952,3.48,4371.513000000268,5336.31,8877.38,953,2
156.0,2011.69,587.969000000041,3.952,3.48,4364.311999999918,5300.31,8899.56,952,2
157.0,2012.62,583.186999999918,3.963,3.7,4312.375,5285.0,8968.81,951,2
158.0,2027.26,584.0,3.944,3.795,4247.35999999987,5228.38,8969.5,950,2
159.0,2028.77,588.0,3.946,3.482,4407.680000000168,5372.48,8979.74,949,2
160.0,2025.92,588.0,3.946,3.48,4412.3849999997765,5372.38,8977.47,948,2
161.0,2022.88,588.0,3.947,3.481,4400.319999999832,5336.32,8961.73,947,2
162.0,2020.26,588.0,3.947,3.481,4393.119999999646,5336.32,8935.84,946,2
163.0,2017.89,588.8206666661426,3.948,3.481,4385.920000000391,5336.32,8942.02,945,2
164.0,2015.01,586.0,3.947,3.481,4378.732400000095,5336.35,8934.02,944,2
165.0,2012.12,586.0,3.947,3.481,4371.552000000142,5336.35,8935.1,943,2
166.0,2009.28,587.2000000001863,3.947,3.483,4357.057999999728,5300.26,8904.8,942,2
167.0,2006.98,587.2000000001863,3.948,3.483,4350.077000000048,5300.48,8929.31,941,2
168.0,2003.45,584.0,3.947,3.483,4342.720000000205,5300.32,8898.95,940,2
169.0,2001.12,584.0,3.947,3.484,4334.351000000257,5264.35,8876.16,939,2
170.0,2000.3,583.2000000001863,3.948,3.485,4328.344000000041,5264.34,8905.28,938,2
171.0,1998.2,583.2000000001863,3.948,3.485,4321.128000000026,5264.33,8892.8,937,2
172.0,1996.12,579.2000000001863,3.948,3.485,4313.913000000175,5264.31,8886.49,936,2
173.0,1993.89,580.0,3.948,3.486,4306.774999999907,5264.38,8876.73,935,2
174.0,1991.48,577.6000000000931,3.948,3.486,4299.513000000268,5264.31,8875.16,934,2
175.0,1988.7,578.0,3.948,3.487,4292.375,5228.38,8867.03,933,2
176.0,1986.33,576.0,3.948,3.487,4285.160000000149,5228.36,8879.36,932,2
177.0,1984.34,576.0,3.948,3.488,4274.375,5228.38,8845.78,931,2
178.0,1983.17,576.0,3.948,3.488,4270.743999999948,5228.34,8866.3,930,2
179.0,1980.94,572.0,3.948,3.489,4263.528000000399,5228.33,8847.72,929,2
180.0,1979.61,572.0,3.948,3.489,4256.358999999706,5192.36,8849.66,928,2
181.0,1979.94,568.813000000082,3.958,3.705,4200.375,5180.0,8934.25,927,2
182.0,1979.53,569.5752000003122,3.944,3.792,4184.25,5156.25,8913.38,926,2
183.0,1981.72,570.3999999999069,3.947,3.492,4249.111999999266,5192.31,8864.31,925,2
184.0,1979.66,570.3999999999069,3.948,3.49,4256.311999999452,5192.31,8883.53,924,2
185.0,1976.91,570.3999999999069,3.947,3.49,4249.174999999814,5192.38,8855.38,923,2
186.0,1974.62,568.7999999998137,3.947,3.491,4241.944000000134,5192.34,8830.59,922,2
187.0,1971.97,570.0,3.947,3.492,4234.649999999907,5192.25,8846.88,921,2
188.0,1969.75,567.2000000001863,3.947,3.492,4220.311999999452,5156.31,8852.78,920,2
189.0,1967.53,568.0,3.947,3.493,4213.174999999814,5156.38,8834.19,919,2
190.0,1965.28,565.6000000000931,3.947,3.492,4205.943999999668,5156.34,8817.22,918,2
191.0,1963.28,565.6000000000931,3.946,3.493,4198.7440000004135,5156.34,8813.94,917,2
192.0,1961.53,562.0,3.946,3.494,4191.575000000186,5156.38,8801.78,916,2
193.0,1959.62,564.0,3.946,3.494,4190.343999999575,5120.34,8824.09,915,2
194.0,1957.34,560.0,3.946,3.494,4184.343999999575,5120.34,8801.41,914,2
195.0,1955.16,562.0,3.945,3.497,4172.311999999452,5120.31,8809.81,913,2
196.0,1952.91,560.0,3.945,3.495,4166.375,5120.38,8777.41,912,2
197.0,1951.66,560.0,3.945,3.514,4162.774999999907,5120.38,8804.59,911,2
198.0,1950.38,560.7999999998137,3.945,3.497,4155.543999999762,5120.34,8766.28,910,2
199.0,1948.78,558.0,3.944,3.496,4155.513000000268,5084.31,8777.09,909,2
200.0,1946.69,559.2000000001863,3.944,3.496,4148.25,5084.25,8759.97,908,2
201.0,1944.72,557.6000000000931,3.944,3.497,4141.142999999691,5084.34,8749.78,907,2
202.0,1943.06,556.0,3.943,3.498,4133.913000000175,5084.31,8734.56,906,2
203.0,1940.88,556.0,3.943,3.498,4126.712999999989,5084.31,8744.19,905,2
204.0,1938.38,552.0,3.943,3.498,4119.513000000268,5084.31,8716.0,904,2
205.0,1937.44,549.563000000082,3.954,3.711,4060.25,5033.0,8863.06,903,2
206.0,201893.85,99176.62049999926,4.266,3.272,66689.98599999957,77955.01,77955.01,902,2
207.0,1968.35,548.0,3.934,3.459,4681.118999999482,5696.32,9656.32,901,2
208.0,1973.66,558.0,3.938,3.502,4205.85599999968,5156.25,8904.51,900,2
209.0,1971.77,556.0,3.938,3.499,4226.319999999832,5156.32,8909.98,899,2
210.0,1968.38,556.0,3.938,3.517,4220.351000000257,5156.35,8858.62,898,2
211.0,1966.05,555.2000000001863,3.938,3.5,4213.119999999646,5156.32,8875.39,897,2
212.0,1963.81,559.2000000001863,3.939,3.5,4205.9199999999255,5156.32,8883.33,896,2
213.0,1960.52,555.2000000001863,3.939,3.5,4198.751999999862,5156.35,8882.59,895,2
214.0,1958.75,558.0,3.939,3.501,4184.25,5120.25,8884.8,894,2
215.0,1954.53,555.2000000001863,3.939,3.501,4177.119999999646,5120.32,8859.23,893,2
216.0,1944.0,555.2000000001863,3.939,3.502,4169.8809999995865,5120.28,8853.18,892,2
217.0,1948.86,555.2000000001863,3.939,3.502,4155.520000000019,5084.32,8866.09,891,2
218.0,1945.6,552.0,3.939,3.502,4148.320000000298,5084.32,8821.63,890,2
219.0,1944.05,551.2000000001863,3.94,3.503,4141.14400000032,5084.34,8828.34,889,2
220.0,1941.52,551.2000000001863,3.94,3.503,4133.991000000387,5084.39,8832.58,888,2
221.0,1939.2,550.2000000001863,3.94,3.504,4126.760000000242,5084.36,8826.5,887,2
222.0,1936.7,548.0,3.94,3.504,4118.342999999877,5048.34,8826.42,886,2
223.0,1933.28,545.6000000000931,3.94,3.505,4105.12799999956,5048.33,8816.8,885,2
224.0,1930.34,546.0,3.94,3.505,4097.960000000428,5048.36,8802.05,884,2
225.0,1927.84,544.0,3.94,3.507,4088.313000000548,5048.31,8785.38,883,2
226.0,1925.83,544.0,3.94,3.507,4082.313000000548,5012.31,8788.12,882,2
227.0,1924.0,543.0,3.939,3.507,4069.143999999389,5012.34,8789.25,881,2
228.0,1921.47,542.0,3.94,3.507,4069.1749999998137,5012.38,8743.0,880,2
229.0,1919.81,542.0,3.94,3.508,4061.9280000003055,5012.33,8757.0,879,2
230.0,1916.62,535.2190000005066,3.949,3.713,3990.312999999616,4963.0,8836.0,878,2
231.0,1918.28,535.0,3.936,3.801,3968.344000000506,4940.34,8817.22,877,2
232.0,1920.19,540.0,3.939,3.511,4047.5439999997616,4976.34,8748.66,876,2
233.0,1919.38,540.0,3.94,3.509,4054.742999999784,4976.34,8775.16,875,2
234.0,1916.16,536.0,3.939,3.508,4047.513000000268,4976.31,8790.56,874,2
235.0,1913.22,538.0,3.939,3.509,4040.2500000004657,4976.25,8756.53,873,2
236.0,1910.22,535.2000000001863,3.939,3.509,4033.143999999389,4976.34,8740.84,872,2
237.0,1907.94,535.9786666668952,3.938,3.51,4018.7430000007153,4976.34,8771.28,871,2
238.0,1905.22,534.0,3.938,3.51,4011.543000000529,4940.34,8720.34,870,2
239.0,1903.59,534.0,3.938,3.511,4004.375,4940.38,8731.69,869,2
240.0,1901.81,534.0,3.938,3.51,3997.143000000157,4940.34,8703.78,868,2
241.0,1900.47,530.0,3.938,3.511,3989.94299999997,4940.34,8728.19,867,2
242.0,1898.09,532.0,3.938,3.511,3986.375,4940.38,8722.75,866,2
243.0,1896.53,530.0,3.937,3.512,3975.513000000268,4904.31,8714.59,865,2
244.0,1893.59,532.0,3.937,3.512,3968.375,4904.38,8720.88,864,2
245.0,1891.34,528.7999999998137,3.937,3.512,3961.1749999998137,4904.38,8706.53,863,2
246.0,1889.12,528.0,3.936,3.512,3953.943999999203,4904.34,8678.12,862,2
247.0,1887.22,528.0,3.936,3.513,3946.7120000002906,4904.31,8671.62,861,2
248.0,1885.81,527.0,3.936,3.513,3944.280999999493,4868.28,8695.03,860,2
249.0,1884.09,525.5999999996275,3.936,3.514,3939.543000000529,4868.34,8679.03,859,2
250.0,1881.06,523.0,3.935,3.513,3932.311999999918,4868.31,8692.19,858,2
251.0,1878.75,524.0,3.935,3.515,3925.0499999998137,4868.25,8663.44,857,2
252.0,1876.75,522.0,3.935,3.515,3917.974999999628,4868.38,8668.81,856,2
253.0,1872.62,518.0,3.934,3.516,3908.311999999918,4832.31,8612.31,855,2
254.0,1870.81,518.375,3.944,3.718,3829.375,4802.0,8762.25,854,2
255.0,1877.06,518.0,3.927,3.807,3805.120000000112,4762.72,8756.45,853,2
256.0,1878.02,521.0,3.929,3.518,3914.368999999948,4832.38,8701.25,852,2
257.0,1880.99,524.0,3.931,3.516,3917.951999999583,4868.35,8698.98,851,2
258.0,1880.16,523.2000000001863,3.931,3.514,3925.0579999992624,4868.26,8715.68,850,2
259.0,1878.27,524.0,3.932,3.514,3920.321000000462,4868.32,8698.75,849,2
260.0,1877.05,524.0,3.932,3.514,3917.95100000035,4868.35,8697.38,848,2
261.0,1875.39,521.0,3.932,3.514,3910.751000000164,4832.35,8703.91,847,2
262.0,1873.51,521.0,3.932,3.514,3903.520000000484,4832.32,8685.98,846,2
263.0,1870.08,522.0,3.931,3.514,3896.3519999999553,4832.35,8664.03,845,2
264.0,1869.05,520.0,3.931,3.515,3889.120000000112,4832.32,8684.32,844,2
265.0,1867.46,520.0,3.931,3.515,3884.3519999999553,4832.35,8693.86,843,2
266.0,1865.79,520.0,3.931,3.516,3881.9199999999255,4832.32,8696.76,842,2
267.0,1864.09,520.0,3.931,3.516,3874.720999999903,4796.32,8676.93,841,2
268.0,1862.83,520.0,3.931,3.516,3867.5590000003576,4796.36,8701.83,840,2
269.0,1861.62,519.0,3.931,3.516,3867.527999999933,4796.33,8690.66,839,2
270.0,1858.38,518.0,3.931,3.518,3860.3439999995753,4796.34,8682.02,838,2
271.0,1856.39,518.0,3.932,3.518,3853.158999999985,4796.36,8680.2,837,2
272.0,1854.02,514.0,3.931,3.519,3845.958999998868,4796.36,8676.55,836,2
273.0,1851.14,516.0,3.931,3.519,3838.7120000002906,4760.31,8655.91,835,2
274.0,1849.31,512.4000000003725,3.931,3.519,3830.359999999404,4760.36,8678.83,834,2
275.0,1847.76,512.0,3.931,3.52,3824.313000000082,4760.31,8675.06,833,2
276.0,1846.41,512.0,3.932,3.521,3817.143999999389,4760.34,8643.09,832,2
277.0,1844.89,511.9896666668356,3.932,3.521,3812.328000000678,4760.33,8638.34,831,2
278.0,1841.22,508.7819999996573,3.94,3.716,3731.327999999746,4703.98,8750.44,830,2
279.0,1847.88,508.0,3.928,3.811,3701.912999999709,4652.31,8779.03,829,2
280.0,1845.31,509.0,3.93,3.523,3817.111999999732,4760.31,8696.75,828,2
281.0,1846.91,508.0,3.931,3.523,3802.637600000016,4724.25,8683.03,827,2
282.0,1846.25,511.0,3.931,3.521,3817.143000000157,4760.34,8657.81,826,2
283.0,1843.84,508.0,3.931,3.521,3809.9119999995455,4760.31,8647.47,825,2
284.0,1841.31,507.0,3.931,3.523,3802.744000000879,4724.34,8650.38,824,2
285.0,1838.09,506.0,3.93,3.522,3788.375,4724.38,8628.94,823,2
286.0,1836.41,506.0,3.93,3.523,3781.143000000157,4724.34,8622.03,822,2
287.0,1834.84,505.0,3.929,3.523,3773.974999999628,4724.38,8624.31,821,2
288.0,1833.28,504.0,3.93,3.523,3766.7120000002906,4688.31,8633.38,820,2
289.0,1831.44,504.0,3.93,3.524,3764.313000000082,4688.31,8588.22,819,2
290.0,1829.5,502.0,3.929,3.524,3759.5439999997616,4688.34,8624.0,818,2
291.0,1826.47,502.0,3.929,3.524,3752.375,4688.38,8606.5,817,2
292.0,1824.62,500.0,3.929,3.525,3740.375,4688.38,8588.44,816,2
293.0,1823.16,500.1428571427241,3.929,3.525,3737.9119999995455,4652.31,8598.38,815,2
294.0,1821.81,500.1428571427241,3.929,3.526,3730.6180000007153,4652.22,8578.78,814,2
295.0,1819.62,498.0,3.929,3.526,3723.575000000186,4652.38,8569.03,813,2
296.0,1817.81,498.0,3.928,3.527,3716.343000000343,4652.34,8567.28,812,2
297.0,1817.06,498.0,3.928,3.526,3716.343000000343,4652.34,8580.75,811,2
298.0,1815.72,497.0,3.929,3.527,3709.14400000032,4652.34,8600.19,810,2
299.0,1813.44,496.0,3.928,3.527,3704.311999999918,4652.31,8594.09,809,2
300.0,1811.88,496.0,3.928,3.528,3694.775000000373,4616.38,8554.44,808,2
301.0,1808.62,495.0,3.927,3.528,3694.650000000373,4616.25,8524.56,807,2
302.0,1805.0,492.0,3.935,3.724,3598.311999999918,4571.0,8699.5,806,2
303.0,200939.71,2970.0149999996647,4.262,3.289,64709.987999999896,75921.25,75921.25,805,2
304.0,1860.7,501.0,3.922,3.505,4393.151999999769,5444.35,9830.91,804,2
305.0,1869.57,509.0,3.926,3.529,3867.5509999999776,4796.35,8728.93,803,2
306.0,1869.51,510.9974166667089,3.926,3.526,3896.225000000559,4832.23,8699.14,802,2
307.0,1868.9,510.0,3.927,3.526,3896.253999999724,4832.25,8732.77,801,2
308.0,1866.69,512.0,3.927,3.526,3896.320000000298,4832.32,8698.79,800,2
309.0,1864.51,512.0,3.928,3.526,3889.120000000112,4832.32,8700.04,799,2
310.0,1860.0,512.0,3.928,3.526,3881.947999998927,4796.35,8695.29,798,2
311.0,1859.9,512.0,3.928,3.526,3874.6260000010952,4796.23,8687.23,797,2
312.0,1856.61,510.0,3.928,3.526,3867.513000000268,4796.31,8695.84,796,2
313.0,1868.0,518.0103333331645,3.934,3.527,3854.320000000298,4796.32,8690.11,795,2
314.0,1852.7,510.01599999982864,3.93,3.522,3889.120999999344,4832.32,8719.87,794,2
315.0,1847.94,508.0,3.929,3.526,3842.226999999024,4760.23,8651.27,793,2
316.0,1845.58,507.0,3.929,3.527,3830.38300000038,4760.38,8680.2,792,2
317.0,1842.78,504.0,3.929,3.527,3817.285000000149,4760.49,8683.52,791,2
318.0,1839.56,504.0,3.93,3.528,3809.849999999628,4724.25,8646.78,790,2
319.0,1836.75,502.0,3.929,3.528,3795.528000000864,4724.33,8619.23,789,2
320.0,1834.44,502.0,3.93,3.529,3788.453000000678,4724.45,8637.25,788,2
321.0,1831.58,502.0,3.929,3.529,3781.158999999054,4724.36,8619.17,787,2
322.0,1828.25,499.0,3.929,3.529,3773.8190000010654,4688.22,8576.28,786,2
323.0,1826.78,500.1428571427241,3.93,3.529,3764.2350000003353,4688.24,8610.05,785,2
324.0,1824.64,498.0,3.93,3.53,3758.327999999746,4688.33,8603.5,784,2
325.0,1821.47,495.8571428572759,3.929,3.53,3746.312999999151,4688.31,8604.22,783,2
326.0,1818.39,496.5714285718277,3.929,3.531,3730.635000000708,4652.24,8584.61,782,2
327.0,1812.69,496.7810000004247,3.935,3.717,3640.2649999996647,4606.03,8675.17,781,2
328.0,1815.91,491.1428571427241,3.924,3.812,3615.637000000104,4580.44,8697.09,780,2
329.0,1820.66,496.0,3.928,3.535,3722.25,4652.25,8622.31,779,2
330.0,1818.69,494.5714285718277,3.928,3.533,3737.849999999628,4652.25,8619.94,778,2
331.0,1815.69,493.0,3.928,3.533,3728.375,4652.38,8587.25,777,2
332.0,1812.72,492.0,3.928,3.532,3716.344000000506,4652.34,8591.22,776,2
333.0,1810.06,494.0,3.927,3.533,3709.2060000002384,4616.41,8591.91,775,2
334.0,1807.97,491.0,3.927,3.533,3701.974999999628,4616.38,8586.75,774,2
335.0,1805.06,490.0,3.926,3.533,3692.344000000506,4616.34,8575.09,773,2
336.0,1803.09,490.0,3.926,3.533,3680.406999999657,4616.41,8560.16,772,2
337.0,1801.03,489.8571428572759,3.926,3.533,3680.3439999995753,4616.34,8554.75,771,2
338.0,1798.66,488.0,3.926,3.535,3673.143000000157,4580.34,8532.69,770,2
339.0,1795.91,487.0,3.926,3.534,3665.9119999995455,4580.31,8527.06,769,2
340.0,1792.94,484.2857142854482,3.925,3.535,3656.3439999995753,4580.34,8499.59,768,2
341.0,1790.06,484.0,3.925,3.535,3644.3439999995753,4580.34,8498.56,767,2
342.0,1787.25,484.7142857145518,3.925,3.536,3637.1749999998137,4544.38,8483.28,766,2
343.0,1785.06,482.0,3.924,3.536,3629.943999999203,4544.34,8501.88,765,2
344.0,1782.94,483.4285714281723,3.924,3.537,3620.375,4544.38,8518.53,764,2
345.0,1781.16,481.0,3.924,3.537,3614.3439999995753,4544.34,8499.53,763,2
346.0,1779.81,481.0,3.924,3.538,3608.3439999995753,4544.34,8457.84,762,2
347.0,1778.41,481.1428571427241,3.924,3.538,3602.3430000003427,4544.34,8481.62,761,2
348.0,1776.81,479.1428571427241,3.924,3.537,3601.1430000001565,4508.34,8476.78,760,2
349.0,1774.06,477.8571428572759,3.924,3.537,3593.943999999203,4508.34,8486.16,759,2
350.0,1769.75,478.0,3.923,3.538,3579.5120000001043,4508.31,8460.38,758,2
351.0,1763.5,475.25,3.929,3.727,3465.311999999918,4438.0,8630.94,757,2
352.0,1779.2,477.0,3.915,3.824,3410.351999999024,4400.35,8655.87,756,2
353.0,1784.16,481.0,3.918,3.539,3608.320000000298,4544.32,8547.9,755,2
354.0,1782.72,480.4285714281723,3.919,3.536,3622.7713999999687,4544.35,8517.69,754,2
355.0,1779.14,480.0,3.919,3.537,3615.5520000001416,4544.35,8489.02,753,2
356.0,1778.34,479.4285714281723,3.919,3.537,3608.319999999367,4544.32,8545.47,752,2
357.0,1775.84,480.0,3.919,3.537,3601.088999998756,4508.29,8515.2,751,2
358.0,1773.66,480.0,3.919,3.537,3593.920999999158,4508.32,8523.2,750,2
359.0,1770.84,478.0,3.919,3.537,3586.752000001259,4508.35,8470.06,749,2
360.0,1768.93,478.0,3.919,3.538,3579.519999999553,4508.32,8505.92,748,2
361.0,1766.05,477.1428571427241,3.919,3.54,3572.3520000008866,4472.35,8477.7,747,2
362.0,1764.25,476.1291428571567,3.92,3.539,3560.2259999997914,4472.23,8507.37,746,2
363.0,1762.49,476.1428571427241,3.92,3.539,3554.3509999997914,4472.35,8482.88,745,2
381.0,1736.83,465.0,3.919,3.876,2888.3119999989867,3824.31,7913.97,727,2
382.0,1734.77,464.0,3.918,3.545,3457.142999999225,4364.34,8462.78,726,2
383.0,1733.95,463.7142857145518,3.919,3.545,3449.911999998614,4364.31,8463.0,725,2
384.0,1731.61,462.4285714281723,3.918,3.545,3446.359000000172,4364.36,8456.81,724,2
385.0,1730.3,463.0,3.918,3.546,3440.3279999997467,4364.33,8446.81,723,2
386.0,1728.25,462.0,3.917,3.545,3435.511999999173,4364.31,8438.3,722,2
387.0,1726.2,461.0,3.917,3.545,3428.375,4364.38,8451.19,721,2
388.0,1723.89,460.0,3.917,3.546,3421.142999999225,4328.34,8461.59,720,2
389.0,1721.38,457.2857142854482,3.916,3.547,3413.911999998614,4328.31,8412.16,719,2
390.0,1719.05,459.0,3.916,3.547,3406.760000000708,4328.36,8422.53,718,2
391.0,1717.48,459.0,3.916,3.547,3399.560000000521,4328.36,8417.03,717,2
392.0,1715.61,456.0,3.916,3.547,3392.3590000011027,4328.36,8384.8,716,2
393.0,1714.62,456.0,3.916,3.548,3392.343999999576,4292.34,8424.0,715,2
394.0,1713.28,457.7142857145518,3.916,3.548,3385.143999999389,4292.34,8417.12,714,2
395.0,1711.59,455.0,3.916,3.549,3380.3430000003427,4292.34,8390.81,713,2
396.0,1704.0,456.4285714281723,3.916,3.549,3377.8499999996275,4292.25,8387.88,712,2
397.0,1705.97,455.1428571427241,3.915,3.549,3368.311999999918,4292.31,8371.97,711,2
398.0,1696.31,453.5939999995753,3.919,3.738,3241.343999999576,4207.0,8615.53,710,2
399.0,199037.47,3320.0099999997765,4.258,3.298,62910.01900000032,74075.96,74075.96,709,2
400.0,1731.2,450.4285714281723,3.903,3.515,4119.55199999921,5192.35,10054.43,708,2
401.0,1742.11,460.0,3.907,3.558,3457.024999999441,4364.22,8589.18,707,2
402.0,1744.42,462.0,3.909,3.556,3488.3199999993667,4400.32,8561.31,706,2
403.0,1743.84,460.2857142854482,3.909,3.555,3494.3509999997914,4400.35,8528.41,705,2
404.0,1743.14,461.5714285718277,3.91,3.555,3493.1199999991804,4400.32,8528.09,704,2
405.0,1741.5,461.0,3.909,3.554,3493.121000000276,4400.32,8536.83,703,2
406.0,1739.04,461.0,3.91,3.572,3485.9469999996945,4400.35,8528.6,702,2
407.0,1737.66,459.8571428572759,3.91,3.554,3476.320000000298,4400.32,8508.58,701,2
408.0,1728.0,462.0,3.911,3.554,3471.5200000004843,4364.32,8492.32,700,2
409.0,1732.35,459.0,3.911,3.554,3464.39100000076,4364.39,8518.73,699,2
410.0,1730.34,459.0,3.911,3.554,3452.3199999993667,4364.32,8504.83,698,2
411.0,1727.42,459.0,3.912,3.553,3442.751000000164,4364.35,8540.2,697,2
412.0,1724.42,456.8571428572759,3.912,3.554,3435.387999999337,4328.19,8486.21,696,2
413.0,1721.7,456.8571428572759,3.912,3.554,3428.3279999997467,4328.33,8525.61,695,2
414.0,1718.31,455.02324999962,3.911,3.555,3413.927999999374,4328.33,8472.88,694,2
415.0,1716.0,452.5714285718277,3.911,3.554,3404.360000000336,4328.36,8511.75,693,2
416.0,1713.22,454.0,3.912,3.555,3392.343999999576,4292.34,8511.49,692,2
417.0,1709.38,453.0,3.911,3.555,3385.143999999389,4292.34,8490.45,691,2
418.0,1707.09,450.0,3.911,3.556,3374.235000000336,4292.24,8485.28,690,2
419.0,1704.17,448.7142857145518,3.911,3.557,3363.5120000001043,4256.31,8449.89,689,2
420.0,1701.44,449.0,3.911,3.556,3356.328000000678,4256.33,8472.25,688,2
421.0,1699.72,447.4285714281723,3.911,3.557,3349.1749999998137,4256.38,8467.42,687,2
422.0,1695.62,446.1428571427241,3.91,3.557,3338.359000000172,4256.36,8444.23,686,2
423.0,1682.91,448.8119999999181,3.913,3.731,3199.3909999988973,4164.98,8635.33,685,2
424.0,1692.84,443.9680000003427,3.906,3.84,3169.1430000001565,4112.34,8577.66,684,2
425.0,1698.0,447.0,3.909,3.56,3320.343999999576,4220.34,8453.97,683,2
426.0,1696.53,447.8571428572759,3.909,3.559,3334.743000000716,4256.34,8413.91,682,2
428.0,1690.18,445.0,3.904,3.979,893.9519999995828,1808.35,6133.98,680,2
429.0,1695.62,448.0,3.908,3.559,3313.1520000007004,4220.35,8412.8,679,2
430.0,1693.38,445.0,3.908,3.558,3327.5509999999776,4220.35,8401.95,678,2
431.0,1690.24,447.0,3.908,3.557,3320.353000000119,4220.35,8368.77,677,2
432.0,1687.07,444.0,3.908,3.557,3313.185999998823,4220.39,8364.07,676,2
433.0,1683.97,442.7142857145518,3.907,3.558,3298.752000001259,4220.35,8375.46,675,2
434.0,1681.24,442.7142857145518,3.908,3.559,3291.617999999784,4184.42,8367.61,674,2
435.0,1678.24,441.4285714281723,3.907,3.56,3284.351999999956,4184.35,8356.64,673,2
436.0,1675.39,439.0,3.907,3.56,3272.3509999997914,4184.35,8350.62,672,2
437.0,1673.86,440.1428571427241,3.907,3.56,3262.752000001259,4184.35,8376.67,671,2
438.0,1672.61,440.1428571427241,3.907,3.561,3260.3520000008866,4148.35,8332.45,670,2
439.0,1669.83,440.1428571427241,3.908,3.56,3255.552000001073,4148.35,8337.09,669,2
440.0,1668.35,438.0,3.907,3.561,3248.3130000010133,4148.31,8316.57,668,2
441.0,1666.91,438.8571428572759,3.907,3.561,3242.3899999996647,4148.39,8347.26,667,2
442.0,1664.0,437.0,3.907,3.562,3236.343999999576,4148.34,8353.22,666,2
443.0,1662.26,437.5714285718277,3.906,3.561,3226.759000001475,4148.36,8336.17,665,2
444.0,1661.22,437.5714285718277,3.906,3.562,3224.3590000011027,4112.36,8320.42,664,2
445.0,1657.92,435.0,3.905,3.561,3219.591000000946,4112.39,8302.83,663,2
446.0,1655.39,436.11428571492434,3.905,3.562,3212.35899999924,4112.36,8305.06,662,2
447.0,1653.8,434.0,3.905,3.562,3205.1910000005737,4112.39,8303.62,661,2
448.0,1649.22,431.1428571427241,3.904,3.562,3197.928000000305,4112.33,8293.58,660,2
449.0,1636.06,435.5940000005066,3.907,3.746,3045.344000001438,4004.0,8551.95,659,2
450.0,1668.64,435.0,3.897,3.861,2866.8160000005737,3860.42,8744.16,658,2
451.0,1674.62,438.4285714281723,3.901,3.564,3255.5190000003204,4148.32,8486.66,657,2
452.0,1673.28,438.4285714281723,3.901,3.561,3272.320000000298,4184.32,8425.76,656,2
453.0,1671.62,438.4285714281723,3.902,3.561,3269.9539999999106,4148.35,8398.75,655,2
454.0,1670.27,437.0,3.902,3.56,3262.782999999821,4148.38,8402.85,654,2
455.0,1666.91,438.4285714281723,3.902,3.561,3255.519999999553,4148.32,8358.11,653,2
456.0,1664.83,438.4285714281723,3.902,3.562,3248.2229999993,4148.22,8399.78,652,2
457.0,1661.47,436.0,3.902,3.561,3236.3520000008866,4148.35,8388.77,651,2
458.0,1658.98,436.0,3.903,3.562,3226.657999999821,4112.26,8389.76,650,2
459.0,1657.38,435.4285714281723,3.902,3.562,3212.351999999024,4112.35,8370.37,649,2
460.0,1655.52,435.4285714281723,3.903,3.563,3212.320000000298,4112.32,8406.41,648,2
461.0,1653.44,434.0,3.903,3.563,3205.120000000112,4112.32,8404.51,647,2
462.0,1651.03,433.02857142779976,3.904,3.563,3197.952000000514,4076.35,8388.93,646,2
463.0,1648.88,432.4285714281723,3.904,3.563,3188.343999999576,4076.34,8405.28,645,2
464.0,1647.58,432.4285714281723,3.904,3.564,3182.35899999924,4076.36,8379.97,644,2
465.0,1747.8,490.0,3.906,3.565,3200.313000000082,4112.31,8302.3,643,2
466.0,1739.72,485.5714285718277,3.903,3.524,3471.5750000001863,4364.38,8688.7,642,2
467.0,1618.45,420.0,3.898,3.527,3442.760000000708,4364.36,8685.89,641,2
468.0,1627.66,423.4285714281723,3.9,3.571,3074.311999999918,3968.31,8339.3,640,2
469.0,1628.41,425.0,3.901,3.569,3104.35899999924,4004.36,8353.8,639,2
470.0,1629.5,424.7814000006765,3.902,3.568,3104.3430000003427,4004.34,8335.12,638,2
471.0,1625.31,423.4285714281723,3.901,3.568,3111.5429999995977,4004.34,8354.11,637,2
472.0,1621.22,422.7428571423516,3.9,3.567,3097.143999999389,4004.34,8305.81,636,2
475.0,1584.77,413.8285714285448,3.891,3.581,2902.752000001259,3788.35,8038.59,633,2
476.0,1586.56,412.79999999981374,3.894,3.575,2972.3199999993667,3860.32,8152.1,632,2
477.0,1585.41,412.79999999981374,3.894,3.574,2981.950999999419,3860.35,8205.21,631,2
